Measure Time,Cuv. No.,Point,Check,SD: 340,SD: 380,SD: 410,SD: 450,SD: 480,SD: 520,SD: 540,SD: 570,SD: 600,SD: 660,SD: 700,SD: 750,SD: 800,OD: 340,OD: 380,OD: 410,OD: 450,OD: 480,OD: 520,OD: 540,OD: 570,OD: 600,OD: 660,OD: 700,OD: 750,OD: 800,
2026/05/15 12:11:52,42,Pw3,1,6058,10106,7268,4674,4601,3332,2832,2227,1817,2168,857,2907,3585,1.3724,0.9477,0.8995,0.8886,0.7253,0.7078,0.7685,0.8434,0.9098,0.7174,0.6779,0.4987,0.4647,Measure
2026/05/15 12:11:52,41,Pw4,1,2257,4705,2227,675,604,859,850,894,842,743,2036,1089,1714,1.3677,0.9453,0.8974,0.8858,0.7224,0.7048,0.7656,0.8404,0.9068,0.7143,0.6746,0.4956,0.4616,Measure
2026/05/15 12:11:52,40,Pw5,1,5857,4955,1630,192,325,415,359,337,321,600,546,1451,1690,1.3504,0.9312,0.8857,0.877,0.7141,0.6969,0.7579,0.8333,0.9003,0.7085,0.6693,0.4905,0.4566,Measure
2026/05/15 12:11:52,39,Pw6,1,2706,5339,2828,1042,934,517,558,562,620,708,1454,1311,1951,1.3579,0.9389,0.8916,0.8805,0.7175,0.7003,0.7613,0.8365,0.9031,0.7109,0.6715,0.4929,0.4593,Measure
2026/05/15 12:11:52,38,Pw7,1,4076,5822,3439,1653,1588,799,700,538,586,782,492,1477,2124,1.3456,0.9284,0.8826,0.8731,0.7101,0.6926,0.7536,0.8291,0.8961,0.7047,0.6655,0.4869,0.4533,Measure
2026/05/15 12:12:01,45,Pw1,1,1120,3515,1852,2199,2718,3120,2980,2953,2741,2893,3957,3056,2593,1.3658,0.9462,0.8997,0.8893,0.7264,0.7095,0.7706,0.8457,0.9122,0.7198,0.6805,0.5012,0.4678,Measure
2026/05/15 12:12:01,44,Pw2,1,2259,4667,3493,3017,3848,4227,3982,3634,3276,4207,4560,5282,5287,1.3716,0.9504,0.9036,0.8926,0.7294,0.7121,0.7729,0.8479,0.9141,0.7214,0.6818,0.5022,0.4685,Measure
2026/05/15 12:12:01,43,Pw3,1,3804,6570,4487,2732,2921,2284,1950,1693,1531,2687,1563,4359,5426,1.3595,0.9378,0.8907,0.8804,0.7175,0.7004,0.7613,0.8365,0.9031,0.7112,0.6724,0.4933,0.4595,Measure
2026/05/15 12:12:01,42,Pw4,1,6058,10326,7325,4701,4613,3392,2818,2132,1913,2192,834,2933,3539,1.3728,0.9481,0.8997,0.8888,0.7255,0.7079,0.7686,0.8436,0.91,0.7175,0.6781,0.499,0.4648,Measure
2026/05/15 12:12:01,41,Pw5,1,1657,4622,2206,710,731,904,873,898,816,886,1965,1287,1917,1.368,0.9456,0.8975,0.8858,0.7225,0.7048,0.7656,0.8404,0.9068,0.7143,0.6746,0.4957,0.4616,Measure
2026/05/15 12:12:01,40,Pw6,1,5549,4904,1631,234,261,298,262,233,315,514,504,1318,1610,1.3504,0.9312,0.8859,0.8771,0.7143,0.697,0.758,0.8335,0.9004,0.7087,0.6695,0.4906,0.4567,Measure
2026/05/15 12:12:01,39,Pw7,1,2595,5288,2846,1051,1037,689,591,608,620,812,1425,1497,2060,1.3576,0.9387,0.8915,0.8803,0.7174,0.7001,0.7611,0.8363,0.903,0.7108,0.6714,0.4928,0.4592,Measure
2026/05/15 12:12:10,46,Pw1,1,3393,4612,2147,1763,2480,2989,2853,2607,2440,2753,3399,3122,3042,1.3644,0.9453,0.8972,0.8852,0.722,0.7045,0.7655,0.8406,0.9072,0.7149,0.6754,0.4966,0.4634,Measure
2026/05/15 12:12:10,45,Pw2,1,2164,5690,4013,2666,3103,2654,2295,1858,1626,2146,1669,3035,3737,1.3653,0.9457,0.8992,0.8887,0.7258,0.7088,0.7698,0.845,0.9115,0.7191,0.6798,0.5005,0.467,Measure
2026/05/15 12:12:10,44,Pw3,1,2456,5289,3080,1058,803,910,971,1032,947,1056,1993,1322,1383,1.3677,0.9464,0.8997,0.8888,0.7257,0.7083,0.7691,0.844,0.9104,0.7175,0.6779,0.4986,0.4644,Measure
2026/05/15 12:12:10,43,Pw4,1,3746,6689,4594,2804,3084,2321,2081,1816,1654,2804,1590,4448,5585,1.3599,0.938,0.891,0.8806,0.7177,0.7006,0.7616,0.8367,0.9034,0.7114,0.6725,0.4935,0.4596,Measure
2026/05/15 12:12:10,42,Pw5,1,6246,10767,7932,5301,5313,4019,3358,2546,2164,2637,1097,3402,3894,1.3733,0.9484,0.8999,0.889,0.7256,0.708,0.7687,0.8436,0.91,0.7176,0.6781,0.499,0.4649,Measure
2026/05/15 12:12:10,41,Pw6,1,2025,4809,2283,660,578,917,922,861,824,782,2157,997,1586,1.3678,0.9452,0.8974,0.8858,0.7224,0.7049,0.7656,0.8405,0.9069,0.7143,0.6747,0.4957,0.4616,Measure
2026/05/15 12:12:10,40,Pw7,1,5658,4954,1710,250,306,360,257,278,274,612,544,1443,1701,1.35,0.9308,0.8856,0.8769,0.714,0.6968,0.7578,0.8332,0.9001,0.7084,0.6692,0.4904,0.4565,Measure
2026/05/15 12:12:19,47,Pw1,1,4006,6398,4536,3446,3874,3804,3461,3015,2746,3666,3698,4716,5029,1.3627,0.9405,0.8931,0.8826,0.7197,0.7025,0.7634,0.8386,0.9051,0.7129,0.674,0.4945,0.4612,Measure
2026/05/15 12:12:19,46,Pw2,1,6224,10053,8281,7012,8035,7558,6965,6346,5868,7463,6769,9982,10944,1.3636,0.9445,0.8964,0.8847,0.7215,0.7042,0.7651,0.8403,0.9069,0.7147,0.6752,0.4964,0.4632,Measure
2026/05/15 12:12:19,45,Pw3,1,3068,6634,4515,2710,2911,2431,2104,1775,1635,2436,1179,3827,4745,1.3618,0.942,0.8954,0.8848,0.7218,0.7047,0.7657,0.8408,0.9073,0.7149,0.6754,0.4964,0.4625,Measure
2026/05/15 12:12:19,44,Pw4,1,2466,5363,3072,1061,757,958,1109,1110,1073,1197,2148,1450,1570,1.3681,0.9468,0.8999,0.889,0.7259,0.7085,0.7693,0.8443,0.9106,0.7177,0.6781,0.4989,0.4646,Measure
2026/05/15 12:12:19,43,Pw5,1,3701,7004,4835,3046,3305,2593,2312,2004,1891,3023,1789,4735,5806,1.3601,0.9384,0.8911,0.8808,0.7179,0.7007,0.7616,0.8368,0.9035,0.7116,0.6726,0.4937,0.4598,Measure
2026/05/15 12:12:19,42,Pw6,1,6098,10566,7544,5002,4961,3618,3074,2363,1924,2399,927,3109,3703,1.3731,0.9482,0.8998,0.8889,0.7256,0.708,0.7687,0.8436,0.91,0.7176,0.6781,0.499,0.4648,Measure
2026/05/15 12:12:19,41,Pw7,1,1952,4718,2185,601,507,860,894,918,806,715,2143,988,1629,1.3675,0.9451,0.8973,0.8857,0.7223,0.7047,0.7655,0.8404,0.9068,0.7142,0.6746,0.4956,0.4615,Measure
2026/05/15 12:12:28,48,Pw1,1,1589,1768,3069,5842,7970,9200,8797,8323,7777,9841,11172,12459,12423,1.3651,0.9462,0.9004,0.8903,0.7274,0.7103,0.7713,0.8464,0.9129,0.7203,0.6811,0.5013,0.4677,Measure
2026/05/15 12:12:28,47,Pw2,1,4374,7922,5659,3948,4451,3705,3336,2946,2774,3668,2679,5040,5749,1.3661,0.9442,0.8969,0.8864,0.7235,0.7062,0.7671,0.8422,0.9088,0.7167,0.6776,0.4982,0.4649,Measure
2026/05/15 12:12:28,46,Pw3,1,3489,5754,3433,1686,1725,1097,966,899,989,1543,426,2763,3739,1.3613,0.9422,0.8941,0.8822,0.7189,0.7014,0.7623,0.8374,0.904,0.7117,0.6721,0.4936,0.46,Measure
2026/05/15 12:12:28,45,Pw4,1,3093,6636,4526,2756,2959,2378,2124,1833,1595,2453,1189,3818,4926,1.3621,0.9422,0.8956,0.885,0.722,0.7049,0.7659,0.841,0.9074,0.715,0.6756,0.4966,0.4627,Measure
2026/05/15 12:12:28,44,Pw5,1,2459,5406,3010,1033,631,886,1050,1152,1125,1252,2285,1319,1053,1.3684,0.9471,0.9001,0.8891,0.7259,0.7085,0.7693,0.8443,0.9106,0.7178,0.678,0.4989,0.4647,Measure
2026/05/15 12:12:28,43,Pw6,1,3852,6886,4712,2875,3133,2436,2200,1856,1708,2774,1585,4584,5592,1.3602,0.9384,0.8912,0.8808,0.7179,0.7007,0.7617,0.8369,0.9036,0.7116,0.6726,0.4937,0.4598,Measure
2026/05/15 12:12:28,42,Pw7,1,5984,10577,7660,5018,5030,3702,3112,2385,2001,2291,928,2980,3650,1.3728,0.9481,0.8997,0.8889,0.7255,0.708,0.7687,0.8436,0.91,0.7175,0.6781,0.4989,0.4649,Measure
2026/05/15 12:12:37,49,Pw1,1,3822,6102,3580,1520,1280,993,1060,893,993,1118,1836,1265,1106,1.3532,0.9357,0.8893,0.879,0.7165,0.6998,0.761,0.8365,0.9033,0.7115,0.6727,0.4936,0.4606,Measure
2026/05/15 12:12:37,48,Pw2,1,2033,2333,2283,4766,6500,7715,7435,7073,6788,8325,9573,10329,10221,1.3621,0.9434,0.8975,0.8875,0.7246,0.7076,0.7685,0.8437,0.9101,0.7175,0.6784,0.4985,0.465,Measure
2026/05/15 12:12:37,47,Pw3,1,3357,5473,2879,1318,1221,1040,1027,981,977,934,1830,1279,1726,1.3615,0.9392,0.8918,0.8813,0.7183,0.7009,0.7618,0.837,0.9035,0.7113,0.6722,0.4931,0.4593,Measure
2026/05/15 12:12:37,46,Pw4,1,3772,5967,3457,1715,1816,1101,982,896,882,1559,482,2871,3703,1.3615,0.9423,0.8941,0.8823,0.719,0.7015,0.7624,0.8375,0.9041,0.7118,0.6722,0.4937,0.46,Measure
2026/05/15 12:12:37,45,Pw5,1,3171,6845,4521,2856,3006,2394,2159,1750,1630,2285,1071,3629,4601,1.3622,0.9424,0.8957,0.885,0.722,0.7049,0.7659,0.841,0.9074,0.715,0.6756,0.4966,0.4627,Measure
2026/05/15 12:12:37,44,Pw6,1,2510,5396,2963,1010,705,903,1048,1083,942,1229,2161,1275,1298,1.3684,0.947,0.9001,0.8891,0.726,0.7086,0.7694,0.8443,0.9106,0.7178,0.6781,0.4989,0.4647,Measure
2026/05/15 12:12:37,43,Pw7,1,3623,6643,4589,2747,2992,2327,2047,1770,1707,2776,1602,4385,5373,1.3597,0.9381,0.891,0.8806,0.7177,0.7006,0.7615,0.8368,0.9034,0.7114,0.6725,0.4935,0.4597,Measure
2026/05/15 12:12:46,50,Pw1,1,3002,5075,3039,1727,1607,1054,1024,999,1073,1629,832,2659,3259,1.3502,0.9322,0.8861,0.8762,0.7138,0.6973,0.7585,0.834,0.9008,0.7091,0.6702,0.4911,0.458,Measure
2026/05/15 12:12:46,49,Pw2,1,3934,6508,4254,2420,2521,2512,2337,2115,1926,2623,3482,3419,3235,1.354,0.9369,0.8905,0.8803,0.7178,0.7011,0.7623,0.8378,0.9046,0.7129,0.674,0.495,0.4619,Measure
2026/05/15 12:12:46,48,Pw3,1,2810,3695,1185,2744,4004,5086,4999,4796,4531,5637,7065,7152,6716,1.3614,0.9424,0.8966,0.8865,0.7236,0.7065,0.7674,0.8425,0.909,0.7163,0.677,0.4976,0.4635,Measure
2026/05/15 12:12:46,47,Pw4,1,3521,5651,2904,1319,1237,1103,993,1020,950,896,1834,1331,1849,1.362,0.9395,0.8921,0.8815,0.7185,0.7011,0.762,0.8371,0.9036,0.7115,0.6724,0.4933,0.4594,Measure
2026/05/15 12:12:46,46,Pw5,1,3484,6025,3522,1752,1742,1110,896,885,924,1429,357,2713,3611,1.3619,0.9426,0.8944,0.8824,0.7191,0.7015,0.7625,0.8375,0.9041,0.7119,0.6722,0.4938,0.4601,Measure
2026/05/15 12:12:46,45,Pw6,1,2983,6691,4500,2781,3073,2419,2145,1756,1621,2288,1037,3614,4664,1.3624,0.9423,0.8957,0.885,0.722,0.7049,0.7659,0.841,0.9074,0.715,0.6756,0.4967,0.4627,Measure
2026/05/15 12:12:46,44,Pw7,1,2491,5344,2831,1054,684,894,1099,1144,996,1140,2182,1288,1398,1.368,0.9468,0.8999,0.889,0.7258,0.7084,0.7693,0.8442,0.9105,0.7177,0.678,0.4988,0.4646,Measure
2026/05/15 12:12:55,51,Pw1,1,2251,4630,2921,1732,1976,1926,1833,1706,1587,1514,1837,2040,2648,1.3693,0.9464,0.899,0.8885,0.7256,0.7082,0.769,0.844,0.9105,0.7184,0.6791,0.4998,0.4665,Measure
2026/05/15 12:12:55,50,Pw2,1,3875,6885,5814,4673,5318,4904,4469,4024,3619,4609,4258,6147,6724,1.352,0.9337,0.8878,0.8779,0.7155,0.6989,0.7602,0.8357,0.9025,0.7107,0.6719,0.4927,0.4596,Measure
2026/05/15 12:12:55,49,Pw3,1,3795,6350,3719,1435,1194,957,1064,1116,1100,1398,2482,1650,1529,1.3508,0.9332,0.8869,0.8766,0.714,0.6973,0.7585,0.834,0.9007,0.7089,0.67,0.4912,0.4578,Measure
2026/05/15 12:12:55,48,Pw4,1,2847,3664,1195,2899,4152,5250,5178,4973,4574,5911,7235,7418,7076,1.3615,0.9424,0.8966,0.8865,0.7236,0.7065,0.7674,0.8425,0.9089,0.7163,0.677,0.4976,0.4635,Measure
2026/05/15 12:12:55,47,Pw5,1,3691,6128,3408,1614,1530,1170,1044,1029,938,1105,1739,1564,2156,1.3621,0.9396,0.8921,0.8815,0.7185,0.7011,0.762,0.8371,0.9036,0.7114,0.6723,0.4933,0.4595,Measure
2026/05/15 12:12:55,46,Pw6,1,3677,6015,3530,1759,1743,1113,952,831,978,1591,508,2830,3802,1.3618,0.9425,0.8943,0.8824,0.7191,0.7016,0.7625,0.8376,0.9042,0.7118,0.6722,0.4938,0.4601,Measure
2026/05/15 12:12:55,45,Pw7,1,2745,6656,4532,2657,2831,2343,2031,1682,1619,2356,1060,3610,4709,1.3619,0.942,0.8954,0.8848,0.7218,0.7047,0.7657,0.8408,0.9072,0.7149,0.6755,0.4964,0.4625,Measure
2026/05/15 12:13:05,52,Pw1,1,5958,10953,9512,8301,9812,9699,8973,8166,7602,9994,9735,13302,14291,1.3556,0.938,0.8915,0.881,0.7183,0.7017,0.7628,0.8382,0.9049,0.7129,0.6738,0.4948,0.4616,Measure
2026/05/15 12:13:05,51,Pw2,1,1671,4322,2471,1472,1790,1996,1946,1837,1696,2406,2670,3553,4032,1.3663,0.9433,0.8959,0.8855,0.7225,0.7051,0.7659,0.8409,0.9074,0.7152,0.676,0.4966,0.4633,Measure
2026/05/15 12:13:05,50,Pw3,1,3401,6322,4132,2876,3201,2641,2454,2116,2128,2772,1653,4132,4954,1.3495,0.931,0.8851,0.8751,0.7127,0.6961,0.7573,0.8328,0.8996,0.7077,0.6688,0.49,0.4565,Measure
2026/05/15 12:13:05,49,Pw4,1,3524,5806,2855,1012,1158,1939,1981,2043,1939,2507,3687,3095,2820,1.3516,0.934,0.8876,0.8772,0.7146,0.6979,0.7591,0.8345,0.9013,0.7094,0.6704,0.4918,0.4583,Measure
2026/05/15 12:13:05,48,Pw5,1,2426,3377,873,3102,4484,5577,5493,5254,4890,6074,7389,7539,7208,1.3617,0.9427,0.8967,0.8864,0.7235,0.7063,0.7673,0.8424,0.9089,0.7161,0.6769,0.4975,0.4634,Measure
2026/05/15 12:13:05,47,Pw6,1,3723,5817,3191,1459,1384,1080,1008,1038,864,1039,1722,1393,2026,1.3621,0.9396,0.8921,0.8815,0.7185,0.7011,0.7621,0.8371,0.9037,0.7115,0.6724,0.4933,0.4595,Measure
2026/05/15 12:13:05,46,Pw7,1,3617,5796,3357,1737,1611,1044,926,767,957,1594,470,2814,3808,1.3613,0.9423,0.8941,0.8822,0.7189,0.7014,0.7624,0.8374,0.9039,0.7117,0.6721,0.4936,0.4599,Measure
2026/05/15 12:13:14,53,Pw1,1,5768,9927,8655,7523,9040,8817,8281,7650,7152,9781,9188,13331,14401,1.3582,0.9411,0.8941,0.8831,0.7195,0.7017,0.7628,0.8387,0.9061,0.715,0.6752,0.4961,0.4625,Measure
2026/05/15 12:13:14,52,Pw2,1,3681,6120,4028,2565,2810,2802,2648,2527,2417,2888,3247,3868,4130,1.3548,0.9375,0.8914,0.881,0.7183,0.7017,0.7629,0.8383,0.9049,0.7129,0.6738,0.4948,0.4617,Measure
2026/05/15 12:13:14,51,Pw3,1,2335,4878,2910,1683,1840,1597,1467,1337,1142,1180,1585,1799,2572,1.3655,0.9421,0.8948,0.8843,0.7213,0.7038,0.7646,0.8395,0.9061,0.7137,0.6744,0.4954,0.4616,Measure
2026/05/15 12:13:14,50,Pw4,1,3334,6126,4098,2840,3196,2704,2475,2215,2140,2916,1703,4324,5184,1.35,0.9314,0.8854,0.8753,0.7129,0.6963,0.7575,0.833,0.8998,0.7079,0.6689,0.4903,0.4567,Measure
2026/05/15 12:13:14,49,Pw5,1,3831,6373,3575,1273,907,879,1033,1083,1003,1405,2569,1662,1473,1.3515,0.9338,0.8874,0.8769,0.7143,0.6976,0.7587,0.8342,0.901,0.7091,0.6701,0.4915,0.458,Measure
2026/05/15 12:13:14,48,Pw6,1,2664,3669,1040,3006,4253,5422,5265,5113,4810,5924,7329,7490,7159,1.3618,0.9426,0.8967,0.8866,0.7237,0.7066,0.7675,0.8425,0.909,0.7163,0.6771,0.4977,0.4636,Measure
2026/05/15 12:13:14,47,Pw7,1,3762,5854,3118,1457,1312,1042,988,951,869,999,1655,1429,1922,1.3617,0.9393,0.8919,0.8813,0.7184,0.701,0.7619,0.837,0.9036,0.7113,0.6723,0.4932,0.4594,Measure
2026/05/15 12:13:23,54,Pw1,1,1415,2850,1027,1855,2712,3189,3156,3116,2884,3408,4819,4120,3857,1.3572,0.9368,0.8907,0.8812,0.7189,0.7022,0.7634,0.8388,0.9057,0.7139,0.6752,0.4961,0.4632,Measure
2026/05/15 12:13:23,53,Pw2,1,5737,10991,10189,8994,10505,10124,9531,8986,8652,11258,10829,15221,16472,1.3605,0.9438,0.8971,0.8863,0.7227,0.705,0.7661,0.842,0.9093,0.7184,0.6785,0.4994,0.4658,Measure
2026/05/15 12:13:23,52,Pw3,1,4369,7208,4979,3240,3472,2767,2468,2175,1944,2736,1620,3902,4718,1.3522,0.9343,0.888,0.8776,0.7148,0.6981,0.7592,0.8345,0.9012,0.7092,0.67,0.4913,0.4577,Measure
2026/05/15 12:13:23,51,Pw4,1,2172,4926,2842,1530,1680,1614,1470,1205,1054,1131,1481,1678,2478,1.3661,0.9425,0.895,0.8845,0.7215,0.7039,0.7647,0.8397,0.9062,0.7139,0.6746,0.4957,0.4618,Measure
2026/05/15 12:13:23,50,Pw5,1,3511,5833,3891,2700,3035,2638,2407,2187,1972,2920,1701,4238,5155,1.3502,0.9316,0.8855,0.8755,0.713,0.6963,0.7576,0.833,0.8999,0.708,0.669,0.4904,0.4568,Measure
2026/05/15 12:13:23,49,Pw6,1,3925,6447,3654,1498,1069,952,1018,1074,1233,1369,2548,1652,1546,1.3514,0.9337,0.8874,0.877,0.7144,0.6976,0.7588,0.8342,0.9011,0.7092,0.6702,0.4916,0.458,Measure
2026/05/15 12:13:23,48,Pw7,1,2710,3652,1091,2972,4287,5413,5261,5052,4727,5979,7257,7519,7077,1.3613,0.9423,0.8965,0.8864,0.7235,0.7064,0.7674,0.8424,0.9089,0.7162,0.677,0.4976,0.4635,Measure
2026/05/15 12:13:32,55,Pw1,1,9068,9401,7795,8891,12161,13563,13177,12662,12069,16531,15892,22960,24405,1.3603,0.9375,0.89,0.8806,0.7185,0.702,0.7633,0.8388,0.9057,0.7144,0.6754,0.497,0.4639,Measure
2026/05/15 12:13:32,54,Pw2,1,2633,5796,4196,2918,3418,2977,2705,2423,2436,3141,1819,4275,5118,1.3544,0.934,0.888,0.8788,0.7165,0.6999,0.7611,0.8366,0.9034,0.7117,0.673,0.4939,0.4609,Measure
2026/05/15 12:13:32,53,Pw3,1,4456,7451,5386,3715,4148,3574,3380,3118,2950,4342,3574,6188,7076,1.3544,0.9373,0.8905,0.8795,0.7158,0.6979,0.759,0.8348,0.9022,0.711,0.6711,0.4923,0.4582,Measure
2026/05/15 12:13:32,52,Pw4,1,4370,7362,5154,3243,3475,2802,2506,2115,2026,2744,1614,3870,4588,1.3528,0.9349,0.8884,0.8779,0.7151,0.6983,0.7594,0.8347,0.9014,0.7094,0.6701,0.4915,0.4579,Measure
2026/05/15 12:13:32,51,Pw5,1,2037,4786,2681,1489,1634,1569,1371,1189,956,1063,1484,1540,2305,1.3662,0.9427,0.8951,0.8845,0.7215,0.704,0.7648,0.8397,0.9062,0.7139,0.6746,0.4957,0.4619,Measure
2026/05/15 12:13:32,50,Pw6,1,3481,6096,4145,2750,3201,2590,2399,2065,2069,2935,1704,4174,5007,1.3501,0.9314,0.8855,0.8754,0.713,0.6964,0.7576,0.833,0.8998,0.708,0.669,0.4903,0.4567,Measure
2026/05/15 12:13:32,49,Pw7,1,3664,6298,3612,1365,986,962,997,1089,1076,1342,2566,1677,1433,1.3512,0.9336,0.8872,0.8769,0.7143,0.6975,0.7587,0.8341,0.9009,0.7091,0.6701,0.4915,0.4579,Measure
2026/05/15 12:13:41,56,Pw1,1,2466,6548,5481,4527,5382,5134,4899,4466,4248,5495,5038,7329,7947,1.3626,0.9441,0.8977,0.887,0.7239,0.707,0.768,0.8433,0.9098,0.7175,0.6784,0.4988,0.4654,Measure
2026/05/15 12:13:41,55,Pw2,1,8676,8419,6400,7162,9884,11032,10618,10127,9592,13604,12894,19065,20307,1.3588,0.9364,0.889,0.8796,0.7175,0.7009,0.7621,0.8376,0.9045,0.7132,0.6742,0.4956,0.4626,Measure
2026/05/15 12:13:41,54,Pw3,1,3451,6849,4427,2887,3117,2528,2380,2010,1950,2850,1456,4326,5309,1.3522,0.9316,0.8855,0.876,0.7136,0.6969,0.758,0.8334,0.9002,0.7085,0.6697,0.4909,0.4575,Measure
2026/05/15 12:13:41,53,Pw4,1,4500,7495,5438,3836,4290,3815,3636,3376,3293,4566,3656,6554,7282,1.3548,0.9377,0.8907,0.8797,0.716,0.698,0.7592,0.835,0.9024,0.7112,0.6713,0.4926,0.4585,Measure
2026/05/15 12:13:41,52,Pw5,1,4300,7305,5019,3241,3361,2674,2377,2052,1982,2701,1487,3860,4557,1.3528,0.9348,0.8884,0.8778,0.7151,0.6983,0.7594,0.8347,0.9014,0.7094,0.6701,0.4915,0.4578,Measure
2026/05/15 12:13:41,51,Pw6,1,2152,4924,2786,1482,1704,1542,1420,1173,1002,1119,1544,1633,2362,1.3662,0.9426,0.8952,0.8846,0.7216,0.704,0.7648,0.8398,0.9063,0.714,0.6747,0.4957,0.4619,Measure
2026/05/15 12:13:41,50,Pw7,1,3566,6092,4023,2781,3183,2755,2451,2210,2144,2852,1761,4320,4947,1.3501,0.9314,0.8854,0.8753,0.7129,0.6963,0.7575,0.8329,0.8997,0.7079,0.6689,0.4902,0.4567,Measure
2026/05/15 12:13:50,57,Pw1,1,2300,6151,5006,4152,4965,4962,4672,4371,4133,5275,4863,7193,7740,1.3532,0.9342,0.889,0.8794,0.7167,0.7002,0.7614,0.8368,0.9034,0.7113,0.6727,0.4927,0.4594,Measure
2026/05/15 12:13:50,56,Pw2,1,1118,2641,1542,2369,3213,3746,3539,3308,2943,3600,4279,4023,3811,1.3581,0.9394,0.893,0.8823,0.7192,0.7022,0.7633,0.8386,0.9051,0.7127,0.6736,0.4941,0.4606,Measure
2026/05/15 12:13:50,55,Pw3,1,7596,7302,4985,5577,7805,8564,8480,8016,7894,11145,10018,16051,17387,1.3574,0.9344,0.8869,0.8774,0.7152,0.6985,0.7598,0.8352,0.9022,0.7107,0.6716,0.4934,0.4599,Measure
2026/05/15 12:13:50,54,Pw4,1,3615,7015,4522,2881,3140,2612,2255,2025,1994,2876,1518,4379,5297,1.353,0.9322,0.8858,0.8763,0.7139,0.6971,0.7583,0.8336,0.9004,0.7087,0.6698,0.4912,0.4577,Measure
2026/05/15 12:13:50,53,Pw5,1,4480,7439,5406,3802,4314,3818,3575,3283,3065,4495,3660,6484,7314,1.355,0.9377,0.8908,0.8797,0.716,0.6981,0.7592,0.835,0.9024,0.7112,0.6713,0.4925,0.4584,Measure
2026/05/15 12:13:50,52,Pw6,1,4316,7428,5149,3365,3572,2768,2528,2186,1936,2807,1586,3843,4559,1.3529,0.9348,0.8883,0.8778,0.7151,0.6983,0.7594,0.8347,0.9014,0.7094,0.6701,0.4915,0.4578,Measure
2026/05/15 12:13:50,51,Pw7,1,2124,4753,2625,1456,1603,1556,1380,1218,1011,1075,1512,1561,2287,1.366,0.9425,0.895,0.8845,0.7214,0.7038,0.7646,0.8396,0.9061,0.7139,0.6745,0.4956,0.4618,Measure
2026/05/15 12:13:59,58,Pw1,1,4433,8395,7526,6391,7173,6485,5965,5389,5003,6057,5988,7589,8212,1.3745,0.9523,0.9042,0.8937,0.7301,0.7118,0.7724,0.8473,0.9139,0.7216,0.6819,0.5016,0.4671,Measure
2026/05/15 12:13:59,57,Pw2,1,1191,4103,2342,911,1031,640,728,656,680,1095,567,1892,2403,1.3529,0.9337,0.8887,0.879,0.7164,0.6999,0.7611,0.8365,0.9032,0.711,0.6723,0.4924,0.459,Measure
2026/05/15 12:13:59,56,Pw3,1,2714,5475,3466,1688,1609,1105,895,783,680,1052,353,1667,2324,1.3573,0.9385,0.8919,0.8811,0.7179,0.7009,0.7619,0.8371,0.9037,0.7113,0.672,0.4929,0.459,Measure
2026/05/15 12:13:59,55,Pw4,1,7616,7198,5003,5439,7665,8519,8378,8033,7869,11126,9897,16030,17176,1.3579,0.9348,0.8872,0.8777,0.7154,0.6987,0.76,0.8354,0.9024,0.7109,0.6717,0.4937,0.4601,Measure
2026/05/15 12:13:59,54,Pw5,1,3618,6995,4629,2999,3282,2606,2392,2092,2014,2930,1481,4401,5351,1.3528,0.932,0.8857,0.8762,0.7138,0.697,0.7582,0.8336,0.9004,0.7086,0.6698,0.4911,0.4576,Measure
2026/05/15 12:13:59,53,Pw6,1,4379,7590,5532,3943,4386,3940,3640,3421,3247,4530,3686,6709,7530,1.3551,0.9379,0.8909,0.8798,0.7161,0.6982,0.7593,0.8351,0.9025,0.7113,0.6713,0.4927,0.4585,Measure
2026/05/15 12:13:59,52,Pw7,1,4385,7292,4922,3226,3358,2665,2388,2040,1899,2575,1426,3715,4478,1.3527,0.9347,0.8882,0.8777,0.7149,0.6982,0.7593,0.8346,0.9013,0.7093,0.67,0.4913,0.4578,Measure
2026/05/15 12:14:08,59,Pw1,1,4953,6977,4145,2225,2239,1743,1558,1365,1442,2042,975,3495,4013,1.349,0.9313,0.8858,0.8761,0.7138,0.6974,0.7588,0.8344,0.9012,0.7094,0.6706,0.4914,0.4585,Measure
2026/05/15 12:14:08,58,Pw2,1,3990,7658,6228,4767,5305,4884,4412,3975,3513,4860,3862,6466,6991,1.3749,0.9526,0.9047,0.8941,0.7305,0.7123,0.7728,0.8478,0.9143,0.722,0.6824,0.502,0.4675,Measure
2026/05/15 12:14:08,57,Pw3,1,2228,5208,3133,1274,1238,640,595,508,485,927,831,1688,2289,1.3517,0.9323,0.8871,0.8773,0.7146,0.6981,0.7592,0.8345,0.9012,0.7089,0.6702,0.4906,0.4568,Measure
2026/05/15 12:14:08,56,Pw4,1,2806,5477,3552,1814,1716,1200,1019,815,743,1146,348,1888,2537,1.3579,0.9388,0.8922,0.8812,0.7181,0.7011,0.7621,0.8373,0.9038,0.7115,0.6722,0.4931,0.4592,Measure
2026/05/15 12:14:08,55,Pw5,1,7706,7240,5060,5493,7636,8551,8404,8007,7745,11135,9940,15999,17321,1.3581,0.9348,0.8872,0.8777,0.7155,0.6988,0.76,0.8355,0.9024,0.711,0.6718,0.4936,0.4602,Measure
